,User_ID,Calories,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
12422,18247512,92.0,male,32,188.0,86.0,19.0,97.0,40.5
12423,18247922,36.0,male,55,195.0,102.0,8.0,85.0,39.5
12424,18248059,28.0,male,32,186.0,85.0,8.0,88.0,39.5
12425,18249254,52.0,female,42,177.0,77.0,10.0,97.0,39.9
12426,18249351,93.0,female,68,166.0,65.0,15.0,101.0,40.1
12427,18249723,192.0,female,68,173.0,67.0,30.0,103.0,40.9
12428,18250249,101.0,female,37,171.0,70.0,19.0,98.0,40.6
12429,18250919,7.0,male,29,187.0,88.0,3.0,81.0,38.6
12430,18251057,3.0,female,26,164.0,55.0,1.0,80.0,37.5
12431,18251195,106.0,female,35,168.0,58.0,20.0,97.0,40.3
12432,18252820,19.0,female,24,158.0,56.0,6.0,79.0,39.6
12433,18252836,170.0,female,63,162.0,61.0,27.0,102.0,41.0
12434,18253591,97.0,female,37,163.0,57.0,18.0,97.0,40.3
12435,18253763,28.0,male,52,184.0,85.0,6.0,89.0,39.2
12436,18254110,6.0,male,44,191.0,88.0,2.0,80.0,37.9
12437,18254565,77.0,male,37,194.0,102.0,15.0,95.0,40.2
12438,18255361,50.0,male,76,210.0,114.0,7.0,94.0,39.3
12439,18256224,9.0,male,22,163.0,62.0,4.0,86.0,38.3
12440,18256312,146.0,female,47,170.0,68.0,26.0,99.0,40.8
12441,18256462,142.0,male,31,167.0,67.0,24.0,107.0,40.5
12442,18256488,134.0,female,48,165.0,67.0,21.0,106.0,40.8
12443,18257897,110.0,female,26,169.0,65.0,20.0,101.0,40.8
12444,18257937,7.0,male,23,175.0,82.0,2.0,92.0,38.4
12445,18258413,83.0,female,63,178.0,82.0,16.0,94.0,40.1
12446,18259750,228.0,male,52,172.0,82.0,29.0,111.0,40.9
12447,18261636,72.0,male,61,195.0,105.0,11.0,96.0,39.7
12448,18262263,77.0,female,41,156.0,61.0,14.0,98.0,39.9
12449,18263717,99.0,male,25,181.0,84.0,19.0,102.0,40.6
12450,18264457,102.0,female,42,171.0,68.0,20.0,95.0,40.5
12451,18264642,214.0,male,26,181.0,84.0,29.0,116.0,41.2
12452,18265720,7.0,female,46,166.0,63.0,2.0,77.0,38.2
12453,18265751,141.0,male,40,189.0,91.0,25.0,99.0,40.6
12454,18266691,107.0,female,21,170.0,64.0,19.0,103.0,40.6
12455,18267291,16.0,female,31,175.0,71.0,4.0,86.0,38.7
12456,18267328,169.0,female,24,162.0,61.0,28.0,106.0,40.7
12457,18267525,6.0,female,32,174.0,69.0,2.0,77.0,38.2
12458,18270445,168.0,female,76,167.0,65.0,26.0,102.0,40.9
12459,18270999,11.0,male,67,170.0,79.0,2.0,91.0,38.3
12460,18271283,164.0,female,68,168.0,66.0,26.0,102.0,41.1
12461,18271631,14.0,female,72,165.0,66.0,3.0,85.0,39.1
12462,18272188,212.0,male,32,202.0,99.0,27.0,115.0,40.5
12463,18273071,85.0,female,73,160.0,58.0,13.0,102.0,40.1
12464,18273470,133.0,male,73,204.0,103.0,17.0,101.0,39.9
12465,18273899,91.0,male,49,201.0,101.0,16.0,95.0,40.1
12466,18274702,156.0,female,53,136.0,43.0,24.0,103.0,41.2
12467,18276257,140.0,male,23,175.0,73.0,23.0,110.0,40.6
12468,18276346,90.0,male,31,179.0,83.0,21.0,94.0,40.6
12469,18276352,42.0,male,21,184.0,87.0,10.0,96.0,39.9
12470,18276801,89.0,male,28,198.0,101.0,19.0,95.0,40.6
12471,18276811,71.0,female,63,161.0,58.0,12.0,98.0,40.0
12472,18277145,78.0,female,74,164.0,64.0,13.0,98.0,40.1
12473,18277768,89.0,female,66,163.0,65.0,17.0,92.0,40.1
12474,18278194,6.0,male,36,191.0,96.0,2.0,82.0,38.4
12475,18278454,74.0,male,50,185.0,83.0,13.0,97.0,40.3
12476,18280227,77.0,male,22,194.0,92.0,17.0,97.0,40.3
12477,18280383,155.0,female,48,169.0,66.0,27.0,100.0,40.7
12478,18280943,23.0,female,23,173.0,71.0,5.0,94.0,39.2
12479,18281071,56.0,male,73,193.0,97.0,10.0,87.0,40.0
12480,18281143,99.0,female,34,181.0,73.0,18.0,101.0,40.1
12481,18281150,1.0,male,20,182.0,81.0,1.0,75.0,37.5
12482,18281524,82.0,male,31,177.0,78.0,19.0,95.0,40.6
12483,18281578,79.0,male,24,187.0,86.0,17.0,98.0,40.7
12484,18282322,29.0,male,45,194.0,97.0,6.0,91.0,39.6
12485,18282658,54.0,male,37,183.0,80.0,12.0,94.0,39.5
12486,18283018,65.0,female,61,175.0,74.0,13.0,92.0,40.1
12487,18283544,83.0,male,33,179.0,75.0,19.0,95.0,40.3
12488,18283695,154.0,male,75,184.0,89.0,22.0,97.0,40.7
12489,18284376,42.0,male,26,189.0,88.0,10.0,94.0,40.1
12490,18284780,70.0,female,34,135.0,41.0,14.0,92.0,40.2
12491,18284933,31.0,female,73,166.0,65.0,7.0,83.0,39.5
12492,18286888,78.0,female,36,141.0,48.0,14.0,98.0,40.0
12493,18287270,109.0,female,49,151.0,53.0,21.0,93.0,40.6
12494,18288472,130.0,male,40,184.0,88.0,21.0,103.0,40.7
12495,18288565,192.0,female,23,151.0,48.0,29.0,110.0,40.9
12496,18288765,12.0,female,33,162.0,57.0,4.0,76.0,39.2
12497,18289138,100.0,female,22,169.0,69.0,17.0,106.0,40.3
12498,18289280,43.0,female,33,179.0,82.0,10.0,91.0,39.7
12499,18290984,122.0,male,21,183.0,83.0,23.0,104.0,40.5
12500,18291351,15.0,male,37,191.0,89.0,5.0,83.0,39.1
12501,18293094,40.0,female,42,165.0,63.0,8.0,94.0,39.5
12502,18293520,125.0,male,20,206.0,107.0,21.0,105.0,40.3
12503,18293939,12.0,male,25,206.0,111.0,3.0,91.0,38.8
12504,18294429,31.0,female,20,161.0,55.0,8.0,86.0,39.5
12505,18294489,157.0,male,78,180.0,87.0,20.0,102.0,40.4
12506,18294765,163.0,male,41,168.0,73.0,29.0,101.0,40.3
12507,18295792,62.0,female,31,176.0,69.0,12.0,98.0,39.5
12508,18296214,10.0,female,64,163.0,62.0,2.0,90.0,37.8
12509,18296389,55.0,male,55,195.0,106.0,10.0,91.0,40.0
12510,18297144,175.0,female,30,173.0,70.0,28.0,108.0,40.7
12511,18297784,99.0,female,39,166.0,65.0,18.0,99.0,40.7
12512,18298527,39.0,male,21,205.0,102.0,10.0,92.0,39.8
12513,18299021,134.0,female,46,166.0,59.0,23.0,100.0,40.8
12514,18300732,12.0,female,23,170.0,67.0,3.0,88.0,38.3
12515,18300790,176.0,male,65,200.0,103.0,27.0,95.0,40.8
12516,18300893,13.0,male,60,191.0,101.0,3.0,82.0,38.3
12517,18302278,89.0,male,36,185.0,89.0,18.0,96.0,40.3
12518,18304419,162.0,female,76,171.0,70.0,21.0,114.0,40.4
12519,18305966,22.0,female,26,160.0,61.0,6.0,83.0,38.9
12520,18306592,61.0,male,28,187.0,87.0,13.0,97.0,40.1
12521,18307612,23.0,male,38,187.0,93.0,7.0,84.0,39.5
12522,18309037,91.0,male,53,173.0,75.0,18.0,93.0,40.5
12523,18309426,112.0,male,38,184.0,87.0,21.0,98.0,40.7
12524,18309914,110.0,male,68,187.0,91.0,16.0,98.0,40.3
12525,18310270,193.0,female,77,152.0,56.0,27.0,107.0,40.7
12526,18311837,44.0,female,39,170.0,72.0,11.0,86.0,40.1
12527,18311900,62.0,female,43,163.0,66.0,12.0,95.0,39.9
12528,18312420,173.0,female,61,165.0,63.0,24.0,111.0,40.5
12529,18313041,68.0,female,25,162.0,62.0,15.0,92.0,40.1
12530,18314931,42.0,female,73,153.0,56.0,9.0,84.0,39.7
12531,18314939,129.0,female,48,156.0,59.0,19.0,109.0,40.4
12532,18315762,188.0,female,51,173.0,72.0,29.0,107.0,41.1
12533,18316394,143.0,female,52,155.0,58.0,21.0,108.0,40.5
12534,18316902,137.0,female,47,166.0,64.0,21.0,107.0,40.6
12535,18317261,113.0,female,21,150.0,50.0,19.0,104.0,40.1
12536,18318271,200.0,male,62,174.0,75.0,27.0,106.0,40.9
12537,18318625,174.0,male,26,174.0,72.0,28.0,110.0,40.8
12538,18319225,54.0,female,26,158.0,60.0,12.0,91.0,40.0
12539,18320012,89.0,female,78,158.0,55.0,13.0,104.0,39.6
12540,18320120,88.0,female,38,190.0,79.0,18.0,95.0,40.6
12541,18320121,29.0,female,77,173.0,77.0,7.0,82.0,39.4
12542,18322780,128.0,male,24,170.0,70.0,29.0,99.0,41.2
12543,18323429,89.0,female,25,155.0,55.0,18.0,95.0,40.8
12544,18324454,150.0,female,73,160.0,60.0,21.0,108.0,40.4
12545,18325453,81.0,male,46,189.0,92.0,13.0,101.0,39.9
12546,18327170,110.0,female,36,155.0,56.0,18.0,104.0,40.6
12547,18327253,48.0,male,24,190.0,92.0,13.0,91.0,40.0
12548,18327329,144.0,male,42,191.0,89.0,26.0,98.0,40.3
12549,18327796,84.0,male,63,186.0,92.0,14.0,94.0,40.2
12550,18327848,150.0,female,29,154.0,55.0,26.0,102.0,40.9
12551,18328111,107.0,female,42,165.0,68.0,22.0,93.0,40.8
12552,18328438,94.0,male,40,179.0,84.0,17.0,99.0,40.2
12553,18328637,115.0,male,26,177.0,76.0,24.0,100.0,40.7
12554,18330457,101.0,female,21,171.0,62.0,19.0,100.0,40.1
12555,18330541,185.0,female,69,156.0,61.0,27.0,106.0,40.7
12556,18330859,139.0,female,52,169.0,70.0,21.0,108.0,40.8
12557,18331223,18.0,male,50,187.0,81.0,5.0,83.0,39.2
12558,18331439,26.0,female,22,161.0,53.0,7.0,83.0,39.5
12559,18331538,60.0,female,30,163.0,64.0,14.0,89.0,40.4
12560,18332289,28.0,male,46,189.0,88.0,7.0,87.0,39.2
12561,18332610,110.0,female,43,161.0,63.0,19.0,101.0,40.3
12562,18332679,39.0,male,70,176.0,83.0,6.0,96.0,39.2
12563,18334068,178.0,female,55,158.0,54.0,27.0,105.0,41.0
12564,18335299,54.0,female,26,173.0,70.0,13.0,89.0,40.3
12565,18335920,111.0,male,49,179.0,82.0,18.0,101.0,40.4
12566,18336263,69.0,female,65,162.0,61.0,11.0,101.0,40.0
12567,18338338,131.0,male,20,196.0,99.0,21.0,108.0,40.7
12568,18338416,145.0,female,45,160.0,56.0,24.0,102.0,40.6
12569,18338594,39.0,male,26,181.0,80.0,11.0,91.0,39.4
12570,18339409,197.0,female,53,163.0,67.0,29.0,109.0,40.9
12571,18341246,61.0,female,72,156.0,57.0,10.0,98.0,39.7
12572,18342843,60.0,male,32,196.0,99.0,12.0,96.0,39.9
12573,18343526,74.0,female,47,166.0,63.0,13.0,99.0,40.2
12574,18344220,140.0,female,33,169.0,71.0,24.0,104.0,40.9
12575,18344237,14.0,male,20,180.0,87.0,7.0,82.0,39.6
12576,18344247,45.0,male,79,167.0,75.0,8.0,89.0,39.6
12577,18345317,5.0,male,68,166.0,71.0,3.0,67.0,38.7
12578,18345719,175.0,female,49,148.0,54.0,29.0,101.0,40.8
12579,18345783,41.0,male,34,178.0,81.0,9.0,95.0,39.7
12580,18345796,57.0,female,35,164.0,62.0,12.0,92.0,39.6
12581,18345978,198.0,female,55,162.0,64.0,28.0,111.0,40.7
12582,18346211,183.0,male,71,199.0,104.0,22.0,105.0,40.7
12583,18346384,106.0,female,22,177.0,68.0,22.0,96.0,40.6
12584,18347183,64.0,male,22,187.0,81.0,15.0,97.0,40.3
12585,18347348,131.0,male,63,190.0,94.0,21.0,95.0,40.7
12586,18347682,67.0,male,29,171.0,70.0,16.0,96.0,40.2
12587,18347688,8.0,female,40,174.0,69.0,2.0,85.0,37.7
12588,18349868,73.0,male,45,182.0,88.0,14.0,95.0,39.8
12589,18350013,182.0,female,41,177.0,71.0,27.0,111.0,40.7
12590,18350051,198.0,male,65,161.0,68.0,29.0,102.0,40.8
12591,18351725,18.0,female,71,174.0,74.0,4.0,86.0,39.0
12592,18352324,65.0,male,37,175.0,77.0,20.0,86.0,40.5
12593,18352741,8.0,male,55,163.0,66.0,3.0,79.0,38.6
12594,18353036,213.0,female,42,168.0,64.0,28.0,118.0,40.9
12595,18353709,44.0,male,20,189.0,85.0,11.0,95.0,40.0
12596,18354698,29.0,female,29,156.0,59.0,7.0,87.0,39.7
12597,18355524,9.0,female,73,172.0,70.0,2.0,86.0,38.2
12598,18355557,76.0,male,20,172.0,72.0,16.0,102.0,40.0
12599,18355691,71.0,female,21,158.0,54.0,19.0,84.0,40.4
12600,18357150,24.0,male,32,184.0,82.0,8.0,85.0,39.4
12601,18357319,155.0,male,55,200.0,99.0,26.0,95.0,41.0
12602,18357402,44.0,male,54,189.0,94.0,8.0,93.0,39.8
12603,18357633,241.0,male,68,190.0,89.0,28.0,110.0,40.5
12604,18357946,104.0,male,55,184.0,92.0,17.0,97.0,40.5
12605,18358247,142.0,female,25,157.0,56.0,24.0,104.0,40.4
12606,18358291,226.0,male,75,180.0,84.0,26.0,109.0,40.9
12607,18358993,80.0,male,69,180.0,86.0,12.0,97.0,40.3
12608,18359078,111.0,male,37,171.0,77.0,22.0,98.0,40.3
12609,18359199,135.0,male,71,186.0,82.0,19.0,100.0,40.2
12610,18359791,12.0,male,20,189.0,89.0,6.0,82.0,39.4
12611,18360308,162.0,male,33,188.0,95.0,27.0,103.0,40.7
12612,18360780,72.0,male,25,179.0,84.0,18.0,94.0,40.6
12613,18360844,46.0,male,24,179.0,80.0,14.0,90.0,40.7
12614,18361156,119.0,female,39,165.0,65.0,19.0,106.0,40.4
12615,18361198,160.0,female,49,169.0,62.0,27.0,101.0,40.6
12616,18362259,193.0,male,23,183.0,84.0,29.0,112.0,40.9
12617,18362272,210.0,female,73,174.0,72.0,28.0,113.0,41.2
12618,18363096,112.0,female,35,171.0,71.0,25.0,91.0,40.5
12619,18364851,212.0,male,36,187.0,93.0,29.0,111.0,41.0
12620,18365327,46.0,male,44,184.0,84.0,10.0,92.0,39.6
12621,18365578,87.0,female,55,184.0,73.0,16.0,97.0,40.1
12622,18366265,45.0,female,66,152.0,54.0,9.0,88.0,39.4
12623,18367369,85.0,male,48,182.0,88.0,15.0,97.0,40.3
12624,18368131,52.0,female,41,164.0,60.0,11.0,91.0,39.8
12625,18368929,53.0,female,25,173.0,71.0,14.0,86.0,40.3
12626,18369171,132.0,male,78,195.0,104.0,18.0,96.0,40.7
12627,18369183,58.0,female,20,172.0,70.0,13.0,93.0,40.1
12628,18369645,39.0,male,48,192.0,91.0,9.0,88.0,40.1
12629,18370505,171.0,male,52,196.0,97.0,24.0,104.0,40.9
12630,18370660,97.0,male,42,172.0,77.0,20.0,95.0,40.4
12631,18371585,122.0,female,22,165.0,63.0,22.0,102.0,40.5
12632,18372001,15.0,female,59,167.0,63.0,4.0,78.0,38.5
12633,18373224,99.0,male,21,188.0,93.0,22.0,97.0,40.8
12634,18374621,20.0,female,63,153.0,52.0,4.0,88.0,39.0
12635,18375383,59.0,female,67,167.0,63.0,12.0,89.0,40.0
12636,18375493,12.0,male,38,164.0,72.0,5.0,81.0,39.1
12637,18375806,211.0,male,44,168.0,72.0,28.0,113.0,40.9
12638,18375933,150.0,male,77,182.0,88.0,20.0,100.0,40.6
12639,18376618,109.0,female,37,172.0,68.0,17.0,108.0,40.3
12640,18377805,109.0,female,26,160.0,58.0,22.0,95.0,40.4
12641,18378521,29.0,male,21,186.0,82.0,10.0,88.0,40.2
12642,18378620,70.0,female,32,150.0,54.0,14.0,94.0,40.1
12643,18379705,2.0,male,37,195.0,102.0,1.0,76.0,37.7
12644,18379929,47.0,male,54,185.0,83.0,12.0,84.0,40.0
12645,18380093,123.0,female,58,159.0,58.0,20.0,101.0,40.7
12646,18381887,194.0,male,33,178.0,82.0,30.0,108.0,41.1
12647,18381905,3.0,female,28,172.0,63.0,1.0,81.0,37.7
12648,18381946,95.0,female,38,144.0,48.0,17.0,98.0,40.1
12649,18382670,17.0,male,34,164.0,74.0,6.0,85.0,39.3
12650,18383050,170.0,male,67,183.0,83.0,23.0,103.0,40.7
12651,18383557,47.0,female,43,180.0,74.0,10.0,92.0,40.0
12652,18384572,20.0,male,72,185.0,90.0,4.0,85.0,38.9
12653,18384725,20.0,male,68,190.0,89.0,4.0,86.0,38.8
12654,18385028,115.0,female,58,185.0,80.0,19.0,103.0,40.4
12655,18387980,13.0,female,20,167.0,57.0,4.0,80.0,38.9
12656,18388020,85.0,female,44,166.0,66.0,18.0,91.0,40.4
12657,18388171,39.0,female,32,159.0,59.0,8.0,93.0,39.8
12658,18388793,196.0,female,65,164.0,60.0,28.0,108.0,40.8
12659,18388811,175.0,female,50,177.0,68.0,26.0,109.0,41.1
12660,18388946,4.0,male,20,176.0,73.0,2.0,84.0,38.3
12661,18389607,10.0,male,43,186.0,91.0,3.0,82.0,38.5
12662,18389662,38.0,female,76,168.0,63.0,8.0,85.0,39.5
12663,18390425,37.0,male,77,167.0,72.0,8.0,83.0,39.7
12664,18391534,163.0,female,47,166.0,68.0,27.0,103.0,40.9
12665,18393643,11.0,female,35,168.0,62.0,4.0,74.0,38.9
12666,18394669,125.0,female,58,173.0,73.0,20.0,104.0,40.6
12667,18395403,140.0,male,71,201.0,102.0,19.0,99.0,40.3
12668,18395627,186.0,female,24,171.0,66.0,29.0,110.0,40.9
12669,18397583,32.0,male,69,178.0,79.0,7.0,84.0,39.3
12670,18398697,44.0,male,20,203.0,103.0,11.0,93.0,39.8
12671,18400571,34.0,male,25,186.0,87.0,8.0,95.0,39.3
12672,18400602,8.0,female,69,160.0,61.0,2.0,81.0,38.4
12673,18400734,34.0,male,20,198.0,102.0,10.0,89.0,39.5
12674,18401140,86.0,female,79,161.0,62.0,15.0,94.0,39.6
12675,18401432,72.0,female,67,159.0,62.0,13.0,94.0,40.2
12676,18401983,210.0,female,59,167.0,66.0,29.0,112.0,41.0
12677,18402422,117.0,female,66,173.0,68.0,19.0,101.0,40.2
12678,18402770,24.0,female,26,169.0,61.0,6.0,87.0,39.3
12679,18404079,19.0,male,41,193.0,98.0,5.0,85.0,39.3
12680,18404578,223.0,male,42,188.0,96.0,28.0,113.0,41.1
12681,18404606,151.0,female,35,174.0,68.0,25.0,105.0,40.7
12682,18405143,46.0,female,29,161.0,57.0,10.0,91.0,39.9
12683,18405595,66.0,female,30,168.0,68.0,13.0,97.0,39.7
12684,18406638,83.0,male,58,176.0,73.0,15.0,95.0,40.6
12685,18407550,181.0,male,40,182.0,81.0,30.0,103.0,41.4
12686,18408109,49.0,female,35,180.0,76.0,11.0,91.0,39.8
12687,18408381,73.0,male,32,178.0,78.0,16.0,96.0,40.2
12688,18409171,32.0,female,30,167.0,64.0,7.0,91.0,39.5
12689,18409323,54.0,male,41,164.0,68.0,13.0,92.0,39.9
12690,18410691,54.0,male,74,191.0,94.0,9.0,90.0,40.1
12691,18411334,240.0,male,26,197.0,99.0,30.0,118.0,41.1
12692,18414392,27.0,male,31,188.0,89.0,7.0,90.0,39.1
12693,18415031,152.0,male,64,181.0,82.0,26.0,94.0,40.9
12694,18415120,42.0,male,37,182.0,82.0,11.0,89.0,39.8
12695,18415591,255.0,male,59,185.0,96.0,29.0,113.0,40.9
12696,18417736,121.0,male,36,197.0,96.0,23.0,97.0,40.4
12697,18417821,57.0,female,33,172.0,68.0,12.0,93.0,40.3
12698,18418052,20.0,female,67,160.0,61.0,5.0,79.0,38.9
12699,18418162,47.0,male,32,188.0,93.0,10.0,95.0,39.7
12700,18418503,17.0,male,49,191.0,96.0,4.0,86.0,38.8
12701,18419065,54.0,female,34,156.0,56.0,12.0,89.0,40.1
12702,18419219,50.0,female,53,160.0,63.0,9.0,97.0,39.9
12703,18419973,158.0,male,79,190.0,95.0,20.0,101.0,40.6
12704,18421434,204.0,female,78,151.0,57.0,29.0,106.0,41.2
12705,18421893,111.0,female,52,161.0,61.0,20.0,97.0,40.2
12706,18422331,25.0,male,72,177.0,79.0,6.0,81.0,39.1
12707,18422455,26.0,male,27,185.0,85.0,9.0,86.0,39.6
12708,18423089,198.0,female,71,165.0,67.0,27.0,111.0,41.2
12709,18423500,26.0,female,29,168.0,62.0,6.0,89.0,39.8
12710,18423795,25.0,female,25,166.0,65.0,6.0,89.0,39.2
12711,18424958,44.0,female,73,160.0,59.0,9.0,87.0,39.7
12712,18426166,145.0,male,25,181.0,75.0,25.0,107.0,40.7
12713,18427134,223.0,male,24,178.0,83.0,30.0,117.0,41.1
12714,18427366,153.0,male,25,189.0,97.0,27.0,103.0,40.7
12715,18427928,148.0,male,22,183.0,84.0,29.0,102.0,40.5
12716,18428151,10.0,male,76,191.0,96.0,2.0,83.0,37.7
12717,18428881,198.0,female,42,178.0,75.0,30.0,110.0,40.8
12718,18429393,34.0,female,37,163.0,58.0,9.0,82.0,39.7
12719,18430323,242.0,male,47,182.0,89.0,30.0,113.0,41.1
12720,18430459,52.0,female,31,166.0,64.0,12.0,89.0,39.9
12721,18430796,20.0,female,34,160.0,57.0,5.0,84.0,39.4
12722,18430900,98.0,male,38,165.0,68.0,20.0,98.0,40.2
12723,18431431,5.0,male,31,184.0,83.0,2.0,83.0,37.9
12724,18431947,139.0,female,57,178.0,73.0,23.0,102.0,40.3
12725,18432397,79.0,male,79,175.0,80.0,12.0,94.0,40.1
12726,18432408,147.0,male,36,172.0,73.0,24.0,106.0,40.4
12727,18432457,214.0,male,79,185.0,88.0,26.0,104.0,40.7
12728,18434125,146.0,male,25,198.0,93.0,23.0,108.0,40.8
12729,18434591,135.0,male,38,179.0,84.0,23.0,102.0,40.8
12730,18434917,132.0,female,37,163.0,59.0,20.0,109.0,40.7
12731,18435092,2.0,male,27,185.0,80.0,1.0,80.0,37.9
12732,18435154,64.0,male,29,187.0,82.0,13.0,99.0,39.8
12733,18435229,70.0,male,23,187.0,84.0,16.0,97.0,40.4
12734,18435723,50.0,female,34,161.0,64.0,12.0,87.0,39.9
12735,18436494,205.0,male,45,197.0,96.0,29.0,106.0,40.8
12736,18436675,28.0,female,38,178.0,77.0,7.0,87.0,39.6
12737,18436826,20.0,female,35,152.0,52.0,5.0,83.0,38.8
12738,18436863,135.0,male,47,197.0,106.0,23.0,96.0,40.8
12739,18437946,33.0,male,48,191.0,91.0,9.0,83.0,39.1
12740,18440252,67.0,female,26,156.0,53.0,14.0,93.0,40.3
12741,18442309,25.0,male,26,169.0,73.0,10.0,85.0,39.8
12742,18442785,175.0,male,50,174.0,76.0,25.0,107.0,40.9
12743,18443671,106.0,male,23,180.0,78.0,17.0,110.0,40.8
12744,18444223,65.0,female,32,167.0,68.0,13.0,96.0,40.0
12745,18444300,109.0,male,79,190.0,95.0,17.0,91.0,40.4
12746,18444706,20.0,female,25,153.0,52.0,6.0,80.0,39.4
12747,18444860,47.0,female,61,162.0,67.0,10.0,88.0,39.8
12748,18445506,52.0,female,29,165.0,64.0,11.0,93.0,40.0
12749,18445846,41.0,female,32,173.0,68.0,10.0,87.0,39.9
12750,18446454,230.0,male,74,189.0,99.0,28.0,104.0,41.0
12751,18447804,66.0,male,27,179.0,84.0,15.0,96.0,40.2
12752,18448080,105.0,female,30,162.0,58.0,19.0,100.0,40.5
12753,18448095,190.0,male,55,206.0,108.0,27.0,101.0,40.7
12754,18449771,134.0,male,24,187.0,82.0,26.0,102.0,40.7
12755,18450184,182.0,female,68,181.0,81.0,25.0,113.0,40.5
12756,18450415,187.0,female,46,151.0,51.0,28.0,107.0,41.3
12757,18450512,36.0,male,23,183.0,88.0,11.0,89.0,39.9
12758,18450755,20.0,male,27,203.0,104.0,6.0,86.0,39.2
12759,18451283,63.0,female,57,158.0,58.0,12.0,93.0,40.2
12760,18451511,32.0,female,39,161.0,64.0,9.0,81.0,39.6
12761,18452221,28.0,male,28,192.0,92.0,7.0,92.0,39.5
12762,18454162,7.0,male,21,185.0,84.0,3.0,85.0,38.6
12763,18455696,44.0,female,56,174.0,69.0,9.0,91.0,39.7
12764,18455988,196.0,female,28,165.0,61.0,30.0,110.0,40.9
12765,18456098,100.0,male,73,213.0,113.0,12.0,103.0,39.9
12766,18456339,68.0,female,26,178.0,74.0,14.0,96.0,40.4
12767,18456841,128.0,male,44,190.0,97.0,19.0,104.0,40.1
12768,18456888,15.0,male,22,185.0,90.0,4.0,93.0,39.0
12769,18456986,181.0,female,34,153.0,51.0,28.0,107.0,40.8
12770,18457526,132.0,male,64,188.0,93.0,18.0,102.0,40.2
12771,18458539,151.0,female,71,159.0,59.0,23.0,103.0,40.6
12772,18459003,135.0,male,25,162.0,63.0,25.0,106.0,40.4
12773,18459407,162.0,male,47,173.0,71.0,27.0,102.0,40.5
12774,18459426,66.0,male,63,181.0,83.0,11.0,95.0,39.6
12775,18459563,22.0,female,47,165.0,67.0,6.0,80.0,39.1
12776,18459589,17.0,male,33,174.0,77.0,9.0,78.0,39.7
12777,18460190,101.0,female,61,154.0,57.0,16.0,102.0,40.1
12778,18460827,72.0,male,53,173.0,78.0,13.0,96.0,39.9
12779,18461403,127.0,male,23,184.0,79.0,22.0,107.0,40.7
12780,18461600,167.0,male,50,191.0,88.0,24.0,105.0,40.8
12781,18462871,181.0,female,75,154.0,58.0,29.0,99.0,41.2
12782,18463262,52.0,female,70,181.0,81.0,12.0,85.0,40.0
12783,18463742,50.0,female,71,159.0,64.0,11.0,85.0,39.7
12784,18465307,170.0,female,79,155.0,51.0,27.0,98.0,41.3
12785,18465650,113.0,female,55,176.0,76.0,19.0,102.0,40.4
12786,18466669,56.0,female,23,156.0,55.0,14.0,86.0,40.3
12787,18467206,69.0,female,32,188.0,77.0,17.0,88.0,40.7
12788,18467399,26.0,male,72,191.0,92.0,8.0,73.0,39.7
12789,18468151,160.0,female,20,157.0,49.0,24.0,111.0,40.1
12790,18468299,211.0,male,73,184.0,82.0,27.0,104.0,40.7
12791,18468308,71.0,female,27,168.0,66.0,16.0,91.0,40.5
12792,18468491,6.0,male,30,198.0,98.0,2.0,82.0,38.0
12793,18469573,10.0,male,76,199.0,106.0,2.0,80.0,38.1
12794,18469881,105.0,male,31,199.0,109.0,21.0,95.0,40.5
12795,18471017,104.0,male,50,196.0,97.0,20.0,92.0,40.4
12796,18471107,61.0,male,54,195.0,96.0,12.0,90.0,39.9
12797,18471125,49.0,female,36,157.0,60.0,11.0,89.0,40.2
12798,18471332,92.0,female,30,153.0,56.0,20.0,91.0,40.4
12799,18471591,34.0,female,22,158.0,58.0,8.0,89.0,39.7
12800,18472321,131.0,male,43,182.0,90.0,21.0,102.0,40.4
12801,18472666,190.0,female,70,156.0,59.0,28.0,105.0,40.6
12802,18472777,3.0,male,55,184.0,88.0,1.0,78.0,37.8
12803,18472940,174.0,male,42,166.0,65.0,26.0,109.0,41.2
12804,18473115,74.0,female,28,160.0,61.0,15.0,95.0,40.2
12805,18473340,34.0,male,72,176.0,78.0,6.0,91.0,39.0
12806,18473922,67.0,female,41,182.0,83.0,15.0,91.0,39.8
12807,18475406,171.0,male,77,189.0,88.0,21.0,104.0,40.6
12808,18475658,53.0,male,28,180.0,79.0,14.0,92.0,40.2
12809,18476144,121.0,male,40,169.0,70.0,22.0,101.0,40.5
12810,18478250,31.0,male,59,188.0,90.0,7.0,85.0,39.2
12811,18478618,172.0,female,55,178.0,70.0,29.0,101.0,40.6
12812,18479564,170.0,male,47,178.0,82.0,26.0,104.0,41.2
12813,18481194,165.0,male,64,169.0,79.0,27.0,96.0,40.5
12814,18481239,118.0,female,21,173.0,71.0,21.0,104.0,40.6
12815,18481415,219.0,male,35,180.0,79.0,29.0,115.0,40.7
12816,18484036,85.0,female,33,167.0,62.0,17.0,95.0,40.3
12817,18484079,9.0,male,32,176.0,79.0,3.0,85.0,38.7
12818,18484511,21.0,female,39,144.0,47.0,5.0,84.0,39.0
12819,18485928,182.0,female,38,152.0,52.0,27.0,109.0,40.8
